test,whereX,whereY,datetime,type,typeof,payload
14,2,5,2026-01-13T02:12:48,event,location_entered,"{""room_ID"":0}"
14,14,5,2026-01-13T02:12:50,action,object_touched,"{""is_key_item"":true,""object_ID"":""door_(14.0, 5.0)""}"
14,2,5,2026-01-13T02:12:50,event,location_entered,"{""room_ID"":1}"
